instrument_id,signal_date,session_date,arm,fill,spread_bps,entry_price,stop_price,exit_date,exit_price,exit_reason,shares,net_r,per_dollar
R,2023-10-17,2023-10-18,T,101.867500,6.868805809047198508487881465,101.9374708075753115494063389,96.78407079645521133239244920,2023-10-25,94.22776602766779563993703191,stop_gap,194,-1.496042372661034423211736650,-0.075632
R,2023-10-17,2023-10-18,C,101.435000,5.422191551239710159215261005,101.4900000000000000000000000,96.33659998887989978298611030,2023-10-25,94.22776602766779563993703191,stop_gap,194,-1.409212162196146988280937096,-0.071556
TSLX,2023-10-17,2023-10-18,O,20.050000,19.94017946161515453639082752,20.08998005982053838484546361,19.51311756308425883844090844,2023-10-20,19.50822092128674710472988186,stop,1733,-1.008488403779437059514792846,-0.028958
TSLX,2023-10-17,2023-10-18,T,19.930000,2.509410288582183186951066500,19.93500125470514429109159348,19.35813875796886474468703831,2023-10-20,19.35328100671215988527808297,stop,1733,-1.008420986429502013145889594,-0.029181
TSLX,2023-10-17,2023-10-18,C,19.830000,2.52206809583858764186633039,19.83500126103404791929382093,19.25813876429776837288926576,2023-10-23,19.25330610714236115372417435,stop,1733,-1.008377485419400619173697067,-0.029327
FNGR,2023-10-19,2023-10-20,O,6.490000,84.0336134453781512605042017,6.544537815126050420168067226,4.983059476125202781289056046,2023-10-25,4.961139859661308927412417970,stop,640,-1.014037733291849369002439114,-0.241942
FNGR,2023-10-19,2023-10-20,T,6.870000,43.98826979472140762463343108,6.900219941348973607038123166,5.338741602348125968159111986,2023-10-24,5.315257401751286704369555775,stop,640,-1.015039722300513139257966206,-0.229697
FNGR,2023-10-19,2023-10-20,C,6.340000,23.56637863315003927729772192,6.354941084053417124901806754,4.793462745052569486022795574,2023-11-08,4.772377131804537655439117588,stop,640,-1.013503621998063710820816552,-0.249029
BAH,2023-10-20,2023-10-23,O,122.030000,49.23278903749897431689505210,122.6307877246245999835890703,117.8438545505973473959401161,2023-10-27,116.9016161796176253384754246,stop_gap,208,-1.196835497117879293968823853,-0.046719
BAH,2023-10-20,2023-10-23,T,121.760000,4.516897302180429515870734612,121.8149977415513489097852420,117.0280645675240963221362878,2023-10-27,116.9752041926116516516832225,stop,208,-1.011042638990502801192039549,-0.039731
BAH,2023-10-20,2023-10-23,C,121.340000,1.236348650319390067999175768,121.3550018545229754790851021,116.5680686804957228914361479,2023-10-27,116.5154160810013914763412603,stop,208,-1.010999234286371856817240555,-0.03988
AMD,2023-10-24,2023-10-25,O,100.380000,2.488181139586961930828564320,100.4049763622791739238616571,93.23402463707241320523299294,2023-10-26,93.22930941810528265280264686,stop,139,-1.000657544374557144028595787,-0.071467
AMD,2023-10-24,2023-10-25,T,98.859900,0.505740150710564911748343701,98.86489974207252313761189497,91.69394801686576241898323081,2023-11-01,106.0304888085291053661856236,target,139,0.9992521691742355345425243675,0.072479
AMD,2023-10-24,2023-10-25,C,96.010000,0.5207519658386710409831797115,96.01499973962401708066447951,88.84404801441725636203581535,2023-11-01,103.1807329369662741439146329,target,139,0.9992722684429515959293664489,0.074631
HNI,2023-11-09,2023-11-10,O,37.980000,48.65220249835634451019066404,38.16478106508875739644970413,36.38562416097381060175665251,2023-12-04,39.89087747774620724083571171,target,562,0.9701766093059160300232404328,0.045227
HNI,2023-11-09,2023-11-10,T,37.690000,13.28374070138150903294367694,37.74006641870350690754516473,35.96090951458856011285211311,2023-11-14,39.46672701128442281262312839,target,562,0.9704937145157832371397305796,0.045751
HNI,2023-11-09,2023-11-10,C,38.010000,7.89265982636148382004735596,38.04000000000000000000000002,36.26084309588505320530694840,2023-11-15,39.76626216858875797057682814,target,562,0.9702697747433907998833396516,0.04538
FBCG,2023-11-15,2023-11-16,O,31.220000,4.813091609176961334830739612,31.23502647200385047328734157,30.21763233691478781445525431,2023-12-12,32.24206004795154052912163910,target,982,0.9898165727675777884325555662,0.032241
FBCG,2023-11-15,2023-11-16,T,31.125000,3.212335367812399614519755862,31.13499839383231609380019275,30.11760425874325343496810549,2023-12-12,32.14206410215333462196969335,target,982,0.9898481557816922343232743151,0.032345
FBCG,2023-11-15,2023-11-16,C,31.300000,1.598210004794630014383890043,31.30500239731500719194502158,30.28760826222594453311293432,2023-12-13,32.31201349464872000501714189,target,982,0.9897944784648862607436973326,0.032168
PAA,2023-11-15,2023-11-16,O,15.380000,9.71817298347910592808551992,15.39494655004859086491739553,14.78020609179508316453040260,2023-12-08,14.77532652557131456658899276,stop,1626,-1.007937603842817767241592792,-0.040248
PAA,2023-11-15,2023-11-16,T,15.145000,3.301419610432485968966655662,15.15000000000000000000000001,14.53525954174649229961300708,2023-11-30,15.75953585592328204581439902,target,1626,0.9915336590257747897544008506,0.040233
PAA,2023-11-15,2023-11-16,C,15.260000,3.277613897082923631596197968,15.26500163880694854146181580,14.65026118055344084107482287,2023-11-30,15.87449952786367167392479130,target,1626,0.9914718982191625519254646009,0.039928
CBZ,2023-11-24,2023-11-27,O,58.050000,76.0748781947174972219847850,58.49161466792033507137362165,56.56322898810697850516312872,2023-12-13,60.36805743134121081602498106,target,518,0.9730640416301430731835268399,0.032081
CBZ,2023-11-24,2023-11-27,T,58.160000,8.596973865199449793672627235,58.21000000000000000000000002,56.28161432018664343378950709,2023-12-13,60.08668486681489253890116481,target,518,0.9731895888153100086730848955,0.03224
CBZ,2023-11-24,2023-11-27,C,58.090000,6.88586675847822344637631262,58.12999999999999999999999998,56.20161432018664343378950705,2023-12-13,60.00675364260581413449951415,target,518,0.9732252537715693043904496747,0.032285
MLTX,2023-11-24,2023-11-27,O,46.090000,106.3137339986981991755261445,46.57999999999999999999999998,39.60170429007024040884270698,2023-12-06,53.48917336657428990788197705,target,143,0.9900946669174377194856997116,0.148329
MLTX,2023-11-24,2023-11-27,T,46.455000,12.90600129060012906001290600,46.51495482899548289954828997,39.53665911906572330839099697,2023-12-06,53.42421214287586596780942606,target,143,0.9901066966894024855582541391,0.148538
MLTX,2023-11-24,2023-11-27,C,43.900000,26.21680155021087427333865268,44.01509175880542573805995667,37.03679604887566614690266367,2023-12-05,50.92757539628682845419567439,target,143,0.9905690335887157023390048161,0.157048
MBIN,2023-11-27,2023-11-28,O,32.990000,121.1470633338445023769360528,33.38966416193835301334151203,31.77388419624026503273593190,2023-12-05,34.90434921375513800278050229,target,618,0.9374327470153861303271436978,0.045364
MBIN,2023-11-27,2023-11-28,T,32.880000,28.87976896184830521355829154,32.97495668034655722754217966,31.35917671464846924693659953,2023-12-04,34.49083939778885431911374133,target,618,0.9381739776599898081111525224,0.045971
MBIN,2023-11-27,2023-11-28,C,33.410000,5.98981731057202755315962863,33.43001197963462114405510632,31.81423201393653316344952619,2023-12-05,34.94458050788608783367899424,target,618,0.9373606310294276359648898657,0.045306
BRZE,2023-11-30,2023-12-01,O,55.370000,93.2042349108677947697040992,55.88607184870147497963985160,52.41336884919317575249043710,2023-12-07,52.36698533693725258810770220,stop,287,-1.013356602123040932659456308,-0.062969
BRZE,2023-11-30,2023-12-01,T,56.490000,8.849557522123893805309734515,56.53999115044247787610619466,53.06728815093417864895678016,2023-12-07,53.02032594903069707493115469,stop,287,-1.013523241667983401518994901,-0.062251
BRZE,2023-11-30,2023-12-01,C,56.300000,2.664061806233904626587336826,56.31499866796909688304768672,52.84229566846079765589827222,2023-12-07,52.79553257494888544558331799,stop,287,-1.013465906390075225809430826,-0.062496
