instrument_id,signal_date,session_date,arm,paid_bps,entry_price,stop_price,exit_date,exit_price,exit_reason,shares,net_r,per_dollar
BSM,2023-08-14,2023-08-15,X,0,16.910000,16.05764969368536088004719592,2023-09-05,17.74650521237501856766025028,target,1173,0.9814101152751021041779413045,0.049468
RDY,2023-08-14,2023-08-15,O,38.11405985319028797289666855,14.20393139469226425748164879,13.80337342318126848227293303,2023-08-23,14.59730363305056284985288423,target,2496,0.9820606911763833759322497955,0.027695
RDY,2023-08-14,2023-08-15,A,0,14.152000,13.75144202848900422479128424,2023-08-23,14.54539778975795037066619372,target,2496,0.9821244806936794432251345658,0.027798
RDY,2023-08-14,2023-08-15,C,2.110743685358474635896714276,14.21299936677689439245760922,13.81244139526589861724889346,2023-08-23,14.60636714349151600367014418,target,2496,0.9820495526047050971953350330,0.027677
RDY,2023-08-14,2023-08-15,X,0,14.214000,13.81344202848900422479128424,2023-08-23,14.60736728438085049015730218,target,2496,0.9820483234848120044171109676,0.027675
IWY,2023-08-18,2023-08-21,O,4.501897228117563830471412952,155.6000180075889124702553218,151.4849396445363178056654374,2023-08-23,159.6894376782965144434056205,target,243,0.9937647135531195840218097513,0.026282
IWY,2023-08-18,2023-08-21,A,0,155.530000,151.4149216369474053354101156,2023-08-23,159.6194309193031083370082583,target,243,0.9937674470601184688666366636,0.026294
IWY,2023-08-18,2023-08-21,C,1.272021878776314952617185016,157.2299974559562424473700948,153.1149190929036477827802104,2023-08-29,161.3191552657493491388995480,target,243,0.9937010790627423384922650784,0.026007
IWY,2023-08-18,2023-08-21,X,0,157.110000,152.9949216369474053354101156,2023-08-29,161.1991770877316017341743412,target,243,0.9937057637702483073778126467,0.026027
SCHL,2023-08-18,2023-08-21,O,160.4027631424891698864301604,44.07582718651211801896733403,41.45528407538225055185251035,2023-09-05,41.37387714119240438581560465,stop,381,-1.031064909348027071989553625,-0.061302
SCHL,2023-08-18,2023-08-21,A,0,43.380000,40.75945688887013253288517632,2023-09-05,40.67941637054845155182256248,stop,381,-1.030543484662296164786376976,-0.062254
SCHL,2023-08-18,2023-08-21,C,4.680552305172010297215071378,42.77000936110461034402059442,40.14946624997474287690577074,2023-09-08,40.07062358782277676521495428,stop,381,-1.030086382405658072538820999,-0.063114
SCHL,2023-08-18,2023-08-21,X,0,42.760000,40.13945688887013253288517632,2023-09-08,40.06063388238858092689475839,stop,381,-1.030078881796211494495004232,-0.063128
LAUR,2023-08-21,2023-08-22,O,24.55278849526481936162749912,14.28498772360575236759031919,13.59407481170316210416895969,2023-09-05,13.58930997650803306031891799,stop,1447,-1.006896433853013335572162165,-0.0487
LAUR,2023-08-21,2023-08-22,A,0,14.250000,13.55908708809740973657864050,2023-09-05,13.55433451638759641385288563,stop,1447,-1.006878684169797905786919999,-0.048819
LAUR,2023-08-21,2023-08-22,C,3.534817956875220926122304702,14.14999999999999999999999999,13.45908708809740973657864049,2023-09-06,13.45436956721129077067027083,stop,1447,-1.006827952995013755092458439,-0.049161
LAUR,2023-08-21,2023-08-22,X,0,14.130000,13.43908708809740973657864050,2023-09-06,13.43437657737602964203374788,stop,1447,-1.006817806760056924953566130,-0.04923
CHE,2023-08-22,2023-08-23,O,64.08659164980614553536722715,505.3479800265117159857673947,488.0899256429720735421101706,2023-08-30,521.0349540968685823107004559,target,57,0.9089653863484612489440284761,0.031042
CHE,2023-08-22,2023-08-23,A,0,502.130000,484.8719456164603575563427759,2023-08-30,517.8266480977024845672473282,target,57,0.9095259377947960756293391527,0.03126
CHE,2023-08-22,2023-08-23,C,10.95093978974195603695444409,502.2393976983115641924179673,484.9813433147719217487607432,2023-08-30,517.9357169200371021347272899,target,57,0.9095068814185883207329289624,0.031253
CHE,2023-08-22,2023-08-23,X,0,502.810000,485.5519456164603575563427759,2023-08-30,518.5046038530083522326655554,target,57,0.9094074861635344375396207987,0.031214
BRZE,2023-08-28,2023-08-29,O,59.24313867730625075565227905,41.63520735098537057187764479,38.59183187271879236720820514,2023-08-30,44.64186214358742328148593267,target,328,0.9879342243746274207651364724,0.072214
BRZE,2023-08-28,2023-08-29,A,0,41.330000,38.28662452173342179533056035,2023-08-30,44.33690563814119766604871802,target,328,0.9880166478353329105339058548,0.072754
BRZE,2023-08-28,2023-08-29,C,2.329916123019571295433364399,42.92999999999999999999999998,39.88662452173342179533056033,2023-08-31,45.93559062111642368459985103,target,328,0.9875845562205568795226093721,0.070011
BRZE,2023-08-28,2023-08-29,X,0,42.990000,39.94662452173342179533056035,2023-08-31,45.99554130797799466029551854,target,328,0.9875683527850027783596857544,0.069913
HLI,2023-08-30,2023-08-31,O,59.18280384451493773969035555,106.2048520429903887126556508,102.6833719333064652325226690,2023-09-07,102.6204739530429311398862465,stop,283,-1.017861233999467232350633543,-0.03375
HLI,2023-08-30,2023-08-31,A,0,105.580000,102.0585198903160765198670182,2023-09-14,109.0346507622106213548329899,target,283,0.9810223697446070457497374487,0.032721
HLI,2023-08-30,2023-08-31,C,3.793986531347813715261310822,105.5000113819595940434411458,101.9785312722756705633081640,2023-09-14,108.9547111406379402853040214,target,283,0.9810362833451950907557160254,0.032746
HLI,2023-08-30,2023-08-31,X,0,105.340000,101.8185198903160765198670182,2023-09-14,108.7947977725296148995721879,target,283,0.9810641164858677084157808639,0.032797
PRGS,2023-08-31,2023-09-01,O,45.78904333605887162714636140,61.33958789860997547015535567,59.27091013230305676350583768,2023-09-05,59.20810779863935640178723177,stop,483,-1.030358683544908711427326534,-0.034749
PRGS,2023-08-31,2023-09-01,A,0,61.060000,58.99132223369308129335048201,2023-09-05,58.92881614607078036769936486,stop,483,-1.030215478041265528934918240,-0.034903
PRGS,2023-08-31,2023-09-01,C,0.820277253711754573045689443,60.95499958986137314412271348,58.88632182355445443747319549,2023-09-05,58.82392699237781347996344314,stop,483,-1.030161696612629310095774971,-0.034961
PRGS,2023-08-31,2023-09-01,X,0,60.880000,58.81132223369308129335048201,2023-09-05,58.74900687066121153568371567,stop,483,-1.030123281666587196750302512,-0.035003
HTGC,2023-09-01,2023-09-05,O,9.154714678059200488251449495,16.38498626792798291119926762,15.67182745930787722701245430,2023-10-03,15.75509187169106197446278418,time,1402,-0.8832456230270878255271621721,-0.038443
HTGC,2023-09-01,2023-09-05,A,0,16.370000,15.65684119137989431581318668,2023-10-03,15.75509187169106197446278418,time,1402,-0.8622316949274266699187822538,-0.037563
HTGC,2023-09-01,2023-09-05,C,3.114294612270320772345063843,16.05999999999999999999999999,15.34684119137989431581318667,2023-10-03,15.75509187169106197446278418,time,1402,-0.4275459050963784486220013092,-0.018986
HTGC,2023-09-01,2023-09-05,X,0,16.060000,15.34684119137989431581318668,2023-10-03,15.75509187169106197446278418,time,1402,-0.4275459050963784486220013232,-0.018986
AEO,2023-09-05,2023-09-06,O,23.52941176470588235294117647,17.06004705882352941176470589,16.09549829828024707430783659,2023-09-08,16.09079888271870539632993649,stop,1036,-1.004872138925247004572560238,-0.056814
AEO,2023-09-05,2023-09-06,A,0,17.020000,16.05545123945671766254313070,2023-09-08,16.05076351646709526322559986,stop,1036,-1.004860016601941448909175829,-0.056947
AEO,2023-09-05,2023-09-06,C,2.919708029197080291970802920,17.13500145985401459854014598,16.17045269931073226108327668,2023-09-08,16.16573139925253934655449324,stop,1036,-1.004894827769550645689175083,-0.056567
AEO,2023-09-05,2023-09-06,X,0,17.200000,16.23545123945671766254313070,2023-09-08,16.23071096172256971578034438,stop,1036,-1.004914502955224351861520554,-0.056354
APPF,2023-09-11,2023-09-12,O,93.72593792316066165732947455,190.5291708042375806494437511,178.0306161449122395469868038,2023-09-15,177.6499779000201215212957406,stop,80,-1.030454580970938001219578766,-0.067597
APPF,2023-09-11,2023-09-12,A,0,188.760000,176.2614453406746588975430527,2023-09-26,175.8845896702881036020250116,stop,80,-1.030151940016950533553026139,-0.06821
APPF,2023-09-11,2023-09-12,C,11.77793243749665399646662027,187.2202473365811874297339258,174.7216926772558463272769785,2023-09-26,174.3481290740657256052891354,stop,80,-1.029888544185499069078536055,-0.068754
APPF,2023-09-11,2023-09-12,X,0,186.990000,174.4914453406746588975430527,2023-09-26,174.1183740176551354088086991,stop,80,-1.029849157217644355066204015,-0.068836
CSWC,2023-09-13,2023-09-14,O,15.66345938688744685611993734,22.39502349518908033117028419,21.71899538882121206402799842,2023-09-28,23.06053608122807122885116952,target,1479,0.9844451432864608867659353557,0.029717
CSWC,2023-09-13,2023-09-14,A,0,22.360000,21.68397189363213173285771423,2023-09-28,23.02552854934582274833319630,target,1479,0.9844687566638951735588469542,0.029764
CSWC,2023-09-13,2023-09-14,C,2.273243919072516481018413276,22.00300068197317572175494430,21.32697257560530745461265853,2023-09-19,22.66869194750770714113565430,target,1479,0.9847094510775977411420860274,0.030255
CSWC,2023-09-13,2023-09-14,X,0,21.970000,21.29397189363213173285771423,2023-09-19,22.63570630686633323146902128,target,1479,0.9847317006433482325559947538,0.030301
DFIN,2023-09-13,2023-09-14,O,100.8865790278202384591867930,49.75696728829104249464995413,47.66679531406446924166510757,2023-09-15,51.78420524763290895125895428,target,478,0.9698905086946282100589157696,0.040743
DFIN,2023-09-13,2023-09-14,A,0,49.260000,47.16982802577342674701515344,2023-09-15,51.28784119699708520129196590,target,478,0.9701791154038641622016847208,0.041166
DFIN,2023-09-13,2023-09-14,C,6.056935190793458509993943065,49.58001211387038158691701997,47.48984013964380833393217341,2023-09-15,51.60746486808308032461976837,target,478,0.9699932729042152042975495080,0.040893
DFIN,2023-09-13,2023-09-14,X,0,49.680000,47.58982802577342674701515344,2023-09-15,51.70733138514193650616754753,target,478,0.9699352063564579836237132619,0.040808
EPI,2023-09-20,2023-09-21,O,6.783340116673450006783340115,36.97506444173110839777506444,36.29665586604345651531826518,2023-10-19,36.91497692044063647490820073,time,1474,-0.08857128792861397719085306101,-0.001625
EPI,2023-09-20,2023-09-21,A,0,36.950000,36.27159142431234811754320074,2023-10-19,36.91497692044063647490820073,time,1474,-0.05162534911039893119503095597,-0.000948
EPI,2023-09-20,2023-09-21,C,1.359989120087039303685570516,36.77500067999456004351965184,36.09659210430690816106285258,2023-10-19,36.91497692044063647490820073,time,1474,0.2063302933695863392426742203,0.003806
EPI,2023-09-20,2023-09-21,X,0,36.740000,36.06159142431234811754320074,2023-10-19,36.91497692044063647490820073,time,1474,0.2579226246709447865175157209,0.004763
VRTX,2023-09-27,2023-09-28,O,13.37012488265581884903137712,351.6094785651295764230648879,340.6169551560363411934125294,2023-10-06,362.4473434770204304489299751,target,90,0.9859305737684902629802078075,0.030824
VRTX,2023-09-27,2023-09-28,A,0,351.140000,340.1474765909067647703476415,2023-10-06,361.9780651558193385472011305,target,90,0.9859487901434782730628832529,0.030865
VRTX,2023-09-27,2023-09-28,C,3.551994089481835102226389896,352.0450017759970447409175511,341.0524783669038095112651926,2023-10-09,362.8826809267367667142130355,target,90,0.9859136749051247879310569655,0.030785
VRTX,2023-09-27,2023-09-28,X,0,352.500000,341.5074765909067647703476415,2023-10-11,363.3374850830258899575741970,target,90,0.9858960203860840116315238442,0.030745
NTAP,2023-09-28,2023-09-29,O,6.528267397832615223919571745,76.57996083039561300430865647,73.99476010195634216507734967,2023-10-20,73.96084644251067370471229098,stop,386,-1.013118385382067684536455117,-0.034201
NTAP,2023-09-28,2023-09-29,A,0,76.650000,74.06479927156072916076869320,2023-10-20,74.03085351140221903806029401,stop,386,-1.013130802488595827162962631,-0.03417
NTAP,2023-09-28,2023-09-29,C,0.6588917440864465968241417935,75.88499967055412795677670157,73.29979894211485711754539477,2023-10-23,73.26620380084629141337314192,stop,386,-1.012995177085861203512622232,-0.03451
NTAP,2023-09-28,2023-09-29,X,0,75.880000,73.29479927156072916076869320,2023-10-23,73.26120642176691490658645128,stop,386,-1.012994290704109008435739690,-0.034512
VCR,2023-10-02,2023-10-03,O,10.48296518157993260950954698,267.8905346312242605765630851,259.1270082383263454976881135,2023-10-19,259.0334516937842419240167392,stop,114,-1.010675673278958013053822648,-0.033062
VCR,2023-10-02,2023-10-03,A,0,267.610000,258.8464736071020849211250284,2023-10-19,258.7530183482225611279943609,stop,114,-1.010664115641308645800843276,-0.033097
VCR,2023-10-02,2023-10-03,C,1.905996264247322075248732512,262.5738369382076011131018183,253.8103105453096860342268467,2023-10-10,271.2393982973137631314989266,target,114,0.9888212770293993408492727054,0.033002
VCR,2023-10-02,2023-10-03,X,0,262.600000,253.8364736071020849211250284,2023-10-10,271.2655519130600992045472068,target,114,0.9888201991475468403469232290,0.032999
CORT,2023-10-10,2023-10-11,O,65.66946369937978839839474645,27.51954031375410434148121125,25.05003818022392978240157859,2023-11-02,25.03626685632056313601213297,stop,404,-1.005576558819846176976738832,-0.090237
CORT,2023-10-10,2023-10-11,A,0,27.390000,24.92049786646982544092036734,2023-11-02,24.90679775769221696074394053,stop,404,-1.005547720972414814940344073,-0.090661
CORT,2023-10-10,2023-10-11,C,7.270083605961468556888404215,27.52999999999999999999999999,25.06049786646982544092036733,2023-11-02,25.04672079232663147421287950,stop,404,-1.005578887321510235189438967,-0.090203
CORT,2023-10-10,2023-10-11,X,0,27.590000,25.12049786646982544092036734,2023-11-02,25.10668780716995197998528193,stop,404,-1.005592244328265415296193922,-0.090008
PTC,2023-10-12,2023-10-13,O,32.27709714365043556727865894,144.4748224759657099226043800,139.4957489111952711815950087,2023-10-20,139.3882189015230113369560777,stop,200,-1.021596389021662815880165713,-0.035208
PTC,2023-10-12,2023-10-13,A,0,144.010000,139.0309264352295612589906287,2023-10-20,138.9237547330019841620145322,stop,200,-1.021524426348281574624145783,-0.035319
PTC,2023-10-12,2023-10-13,C,2.105263157894736842105263158,142.5600063157894736842105263,137.5809327510190349432011550,2023-10-20,137.4748787734253972848707266,stop,200,-1.021299941889596744652040798,-0.03567
PTC,2023-10-12,2023-10-13,X,0,142.860000,137.8809264352295612589906287,2023-10-20,137.7746412081246190604027593,stop,200,-1.021346386174521705801105743,-0.035597
OIH,2023-10-18,2023-10-19,O,14.03823610286987857649391435,347.3068741045197331287899618,330.1067577927529839813724387,2023-10-25,330.0018408804235912387028317,stop,58,-1.006099779235656573470320657,-0.049826
OIH,2023-10-18,2023-10-19,A,0,346.820000,329.6198836882332508525824769,2023-10-25,329.5151215177458031276654469,stop,58,-1.006090782677776371374663290,-0.049896
OIH,2023-10-18,2023-10-19,C,2.011205286596753340037350956,347.9349627927021979600632093,330.7348464809354488126456862,2023-10-25,330.6297299449259056188595232,stop,58,-1.006111385185089246016898969,-0.049737
OIH,2023-10-18,2023-10-19,X,0,347.790000,330.5898836882332508525824769,2023-10-25,330.4848132253447629658624998,stop,58,-1.006108706533374327784433114,-0.049758
FTAI,2023-10-19,2023-10-20,O,106.4144250665090156665681348,34.00808454034880283771800176,31.65024526285966010204908949,2023-10-27,36.33314203555023107918013496,target,424,0.9860966849603829936312346551,0.068368
FTAI,2023-10-19,2023-10-20,A,0,33.650000,31.29216072251085726433108773,2023-10-26,35.97538028775582920555863380,target,424,0.9862335868083939000811768814,0.069105
FTAI,2023-10-19,2023-10-20,C,5.988023952095808383233532935,33.44001197604790419161676646,31.08217269855876145594785419,2023-10-26,35.76558155589263252200266880,target,424,0.9863138688236721855071984389,0.069545
FTAI,2023-10-19,2023-10-20,X,0,33.540000,31.18216072251085726433108773,2023-10-26,35.86547944640967535940478765,target,424,0.9862756416909267534881580628,0.069335
RDNT,2023-10-20,2023-10-23,O,42.13483146067415730337078652,28.43932584269662921348314608,26.31900948191521140571784938,2023-10-26,26.30497766594831152403717521,stop,471,-1.006617793564413482118926300,-0.075049
RDNT,2023-10-20,2023-10-23,A,0,28.320000,26.19968363921858219223470330,2023-10-26,26.18571544108144770732681204,stop,471,-1.006587789631537186637562198,-0.075363
RDNT,2023-10-20,2023-10-23,C,10.83815028901734104046242774,27.68997832369942196531791908,25.56966196291800415755262238,2023-10-27,25.55602965691324957918534712,stop,471,-1.006429373586369229992693408,-0.077066
RDNT,2023-10-20,2023-10-23,X,0,27.580000,25.45968363921858219223470330,2023-10-27,25.44610996747206437695538855,stop,471,-1.006401720044038804302097065,-0.077371
CORT,2023-10-23,2023-10-24,O,56.2715556362316209838446179,27.67485932111090942094754039,25.63737486503823697119038312,2023-11-02,25.61437345209634011404773967,stop,490,-1.011289123150530896078494614,-0.074453
CORT,2023-10-23,2023-10-24,A,0,27.520000,25.48251554392732755024284273,2023-11-02,25.45965306811185354382776751,stop,490,-1.011220932629612440956124410,-0.074867
CORT,2023-10-23,2023-10-24,C,3.566333808844507845934379458,28.06000356633380884450784594,26.02251911026113639475068867,2023-11-02,25.99917215250924231939203921,stop,490,-1.011458716989132869401372855,-0.073444
CORT,2023-10-23,2023-10-24,X,0,28.050000,26.01251554392732755024284273,2023-11-02,25.98917756120354563067506699,stop,490,-1.011454312033754973908865924,-0.07347
XLC,2023-10-23,2023-10-24,O,2.219099045787410311413566092,67.55498779495524816924328725,65.40202373706477335821913813,2023-10-25,65.39721299607639051354402087,stop,464,-1.002234473432453174654933423,-0.031941
XLC,2023-10-23,2023-10-24,A,0,67.540000,65.38703594210952518897585088,2023-10-25,65.38222630357020120771884640,stop,464,-1.002233961371392599577884363,-0.031948
XLC,2023-10-23,2023-10-24,C,0.7398091292446548790412073685,67.59500036990456462232743954,65.44203631201408981130329042,2023-10-25,65.43722262784255512282875542,stop,464,-1.002235840470207965415349439,-0.031922
XLC,2023-10-23,2023-10-24,X,0,67.660000,65.50703594210952518897585088,2023-10-25,65.50221747679565174100314210,stop,464,-1.002238061195779874950479127,-0.031892
FXN,2023-10-25,2023-10-26,O,11.58077591198610306890561668,17.31002316155182397220613782,16.65466049711636152415013250,2023-11-08,16.64988154145004406029815255,stop,1525,-1.007292077998422622554786703,-0.038136
FXN,2023-10-25,2023-10-26,A,0,17.290000,16.63463733556453755194399468,2023-11-03,17.94021334946718828379544406,target,1525,0.9921428008525480342515388257,0.037606
FXN,2023-10-25,2023-10-26,C,2.861230329041487839771101574,17.47499856938483547925608011,16.81963590494937303120007479,2023-11-08,16.79053171685002895193977996,stop_gap,1525,-1.044409286153666976053734041,-0.039168
FXN,2023-10-25,2023-10-26,X,0,17.460000,16.80463733556453755194399468,2023-11-08,16.79981534493740282093913270,stop,1525,-1.007357743870393431272568479,-0.037811
CCJ,2023-10-31,2023-11-01,O,7.225433526011560693641618495,41.48995664739884393063583816,38.31038215407229221585701651,2023-11-17,44.66410019469004909275260331,target,314,0.9982919267824215815836561096,0.076504
CCJ,2023-10-31,2023-11-01,A,0,41.500000,38.32042550667344828522117835,2023-11-17,44.67414232621490107019343820,target,314,0.9982915427447754579345018174,0.076485
CCJ,2023-10-31,2023-11-01,C,1.219660934260275643371142822,40.99999999999999999999999999,37.82042550667344828522117834,2023-11-13,44.17420311648845730119647771,target,314,0.9983106617412587360075068694,0.07742
CCJ,2023-10-31,2023-11-01,X,0,41.050000,37.87042550667344828522117835,2023-11-13,44.22419703746110167809617377,target,314,0.9983087498416104082002063648,0.077325
WFRD,2023-10-31,2023-11-01,O,34.20265070542967079948696024,94.16095767421975203078238563,87.79249077353542947684018878,2023-11-06,100.4560836710974744260905990,target,157,0.9884837426416208076724648104,0.066855
WFRD,2023-10-31,2023-11-01,A,0,93.840000,87.47153309931567744605780315,2023-11-06,100.1353601504701703644812697,target,157,0.9885205102963954298405785358,0.067086
WFRD,2023-10-31,2023-11-01,C,5.78429825945206920124099490,95.17502024504390808224220430,88.80655334435958552830000745,2023-11-30,90.63754419792816953252353158,time,157,-0.7124911093795847182760620426,-0.047675
WFRD,2023-10-31,2023-11-01,X,0,95.300000,88.93153309931567744605780315,2023-11-30,90.63754419792816953252353158,time,157,-0.7321158882950034729734987776,-0.048924
BRO,2023-11-08,2023-11-09,O,15.30115454166087077479482543,72.08012240923633328696619839,69.47514791459920224812982426,2023-11-22,74.66955154269177970823666620,target,383,0.9940324324811287403440957949,0.035924
BRO,2023-11-08,2023-11-09,A,0,71.970000,69.36502550536286896116362587,2023-11-22,74.55945205493103852561105607,target,383,0.9940412315982177148628522610,0.03598
BRO,2023-11-08,2023-11-09,C,0.695458654982961262952917449,71.90500034772932749148063149,69.30002585309219645264425736,2023-11-22,74.49446593204056528286047672,target,383,0.9940464252691066693402162556,0.036012
BRO,2023-11-08,2023-11-09,X,0,71.830000,69.22502550536286896116362587,2023-11-21,74.41948119529043629151683558,target,383,0.9940524180261300638139905315,0.03605
CDLX,2023-11-16,2023-11-17,O,48.30917874396135265700483092,72.74975845410628019323671497,44.61652370207306336726813703,2023-12-18,84.84497931561892417368762152,time,35,0.4299264186333393586088492797,0.166258
CDLX,2023-11-16,2023-11-17,A,0,72.40000,44.26676524796678317403142206,2023-12-18,84.84497931561892417368762152,time,35,0.4423586347360753869382099687,0.171892
CDLX,2023-11-16,2023-11-17,C,6.480881399870382372002592355,77.25003240440699935191185999,49.11679765237378252594328205,2023-12-18,84.84497931561892417368762152,time,35,0.2699635139063783080580064110,0.098316
CDLX,2023-11-16,2023-11-17,X,0,77.50000,49.36676524796678317403142206,2023-12-18,84.84497931561892417368762152,time,35,0.2610783786634452058980707491,0.094774
CNM,2023-11-22,2023-11-24,O,15.94433975938541817654732570,34.56502391650963907812726484,33.00783355188625005446511824,2023-12-04,36.11704879932534427108702485,target,642,0.9966828193103204068690626046,0.044902
CNM,2023-11-22,2023-11-24,A,0,34.510000,32.95280963537661097633785340,2023-12-01,36.06203275124363449927723853,target,642,0.9966878722750112135190537414,0.044973
CNM,2023-11-22,2023-11-24,C,1.431639226914817465998568361,34.93500071581961345740873301,33.37781035119622443374658641,2023-12-06,36.48697269190011058882419423,target,642,0.9966488435444731418234390050,0.044425
CNM,2023-11-22,2023-11-24,X,0,34.950000,33.39280963537661097633785340,2023-12-06,36.50196983118071443635717561,target,642,0.9966474661279212395077076552,0.044405
CDNS,2023-11-27,2023-11-28,O,19.74716249884654424656270186,271.0942792285687921011350004,259.9351301088950704503543416,2023-12-04,259.7768816208664100440290636,stop,89,-1.014181053262355488352315423,-0.041747
CDNS,2023-11-27,2023-11-28,A,0,270.560000,259.4008508803262783492193412,2023-12-04,259.2429276614525440592917655,stop,89,-1.014151905058362706972082037,-0.041828
CDNS,2023-11-27,2023-11-28,C,1.291965818275779332238238497,271.0650161495727284472416530,259.9058670298990067964609942,2023-12-04,259.7476363572306797560720409,stop,89,-1.014179456782181031571399085,-0.041752
CDNS,2023-11-27,2023-11-28,X,0,270.720000,259.5608508803262783492193412,2023-12-04,259.4028302534643510881636408,stop,89,-1.014160634038247135580315544,-0.041804
BRZE,2023-11-30,2023-12-01,O,93.2042349108677947697040992,55.88607184870147497963985160,52.41336884919317575249043710,2023-12-07,52.36698533693725258810770220,stop,287,-1.013356602123040932659456308,-0.062969
BRZE,2023-11-30,2023-12-01,A,0,55.370000,51.89729700049170077285058550,2024-01-02,51.85137018898684086066222215,stop,287,-1.013225090516339203040474894,-0.063548
BRZE,2023-11-30,2023-12-01,C,2.664061806233904626587336826,56.31499866796909688304768672,52.84229566846079765589827222,2023-12-07,52.79553257494888544558331799,stop,287,-1.013465906390075225809430826,-0.062496
BRZE,2023-11-30,2023-12-01,X,0,56.300000,52.82729700049170077285058550,2023-12-07,52.78054718013728333853832834,stop,287,-1.013462084249945000059646566,-0.062512
PHM,2023-12-01,2023-12-04,O,12.74308825973738157238628179,90.34498088536761039392764140,86.39751084713503542262952759,2023-12-07,94.27151100556252154435850543,target,253,0.9946953573213086680941879783,0.043462
PHM,2023-12-01,2023-12-04,A,0,90.230000,86.28252996176742502870188619,2023-12-07,94.15655565447991395087366386,target,253,0.9947018258403235034962586383,0.043517
PHM,2023-12-01,2023-12-04,C,0.550024751113800121005445245,90.91000000000000000000000004,86.96252996176742502870188623,2023-12-08,94.83640464404242783050946226,target,253,0.9946635708476260204278962044,0.04319
PHM,2023-12-01,2023-12-04,X,0,91.020000,87.07252996176742502870188619,2023-12-08,94.94638021588342272280348842,target,253,0.9946573825399837805197787506,0.043138
CBZ,2023-12-04,2023-12-05,O,49.83529014274854295126277557,59.55532392938592786552918323,57.67604274617513933965004497,2023-12-07,57.63662634928726977577534820,stop,532,-1.020974188024660514945126604,-0.032217
CBZ,2023-12-04,2023-12-05,A,0,59.260000,57.38071881678921147412086174,2023-12-14,61.09749797379120145017377066,target,532,0.9777663875992204380399848084,0.031007
CBZ,2023-12-04,2023-12-05,C,4.256405890865752958202094152,58.74499361539116370137056267,56.86571243218037517549142441,2023-12-13,60.58284354980741817481351456,target,532,0.9779536723058398549822089440,0.031285
CBZ,2023-12-04,2023-12-05,X,0,58.720000,56.84071881678921147412086174,2023-12-13,60.55786701530837213187546210,target,532,0.9779627613619482524469493166,0.031299
AMAT,2023-12-06,2023-12-07,O,5.46560087449613991938238710,147.0403224704515952722552436,138.5517352190055584091909846,2023-12-11,155.5129247025696081229721814,target,117,0.9981168810716646691757318924,0.057621
AMAT,2023-12-06,2023-12-07,A,0,146.960000,138.4714127485539631369357410,2023-12-11,155.4326104875365388291957060,target,117,0.9981178536031686096179253811,0.057652
AMAT,2023-12-06,2023-12-07,C,0.673990698928354788703915886,148.3900006739906989283547888,139.9014134225446620652905298,2023-12-12,156.8624641882831399091560632,target,117,0.9981005393858855379974993586,0.057096
AMAT,2023-12-06,2023-12-07,X,0,148.390000,139.9014127485539631369357410,2023-12-12,156.8624635143617126960633616,target,117,0.9981005393940461085624407409,0.057096
BNKK,2023-12-08,2023-12-11,O,38.70967741935483870967741936,135.2716129032258064516129032,74.40444460455730444778226298,2024-01-10,95.08173613416149068322981367,time,16,-0.6602882620045179309932881234,-0.297105
BNKK,2023-12-08,2023-12-11,A,0,134.7500057605985037406483791,73.88283746193000173681773888,2024-01-10,95.08173613416149068322981367,time,16,-0.6517186643510205016892188954,-0.294384
BNKK,2023-12-08,2023-12-11,C,12.42236024844720496894409938,141.2252173913043478260869565,80.35804909263584582225631628,2024-01-10,95.08173613416149068322981367,time,16,-0.7581013302725349150998428997,-0.326737
BNKK,2023-12-08,2023-12-11,X,0,140.3500060000000000000000000,79.48283770133149799616935978,2024-01-10,95.08173613416149068322981367,time,16,-0.7437222911983039312378725051,-0.322538
SNPS,2023-12-11,2023-12-12,O,14.89671016027424304969757884,558.5708491124791356318538328,533.1700508362055957177012676,2023-12-22,532.9193876524500059917732947,stop,39,-1.009868319138211101265866237,-0.045923
SNPS,2023-12-11,2023-12-12,A,0,557.740000,532.3392017237264600858474348,2023-12-22,532.0889291532159839840445030,stop,39,-1.009852941147296599597913755,-0.045991
SNPS,2023-12-11,2023-12-12,C,7.14140870899200338555672130,567.6751106918349893760524761,542.2743124155614494618999109,2023-12-22,542.0193689778987885123866300,stop,39,-1.010036827775637246138065783,-0.045194
SNPS,2023-12-11,2023-12-12,X,0,567.060000,541.6592017237264600858474348,2023-12-22,541.4045474726078213342436461,stop,39,-1.010025442836436641477738429,-0.045243
HLI,2023-12-18,2023-12-19,O,91.46215287836775234863220625,122.2782469064271820552083765,117.4043088721788770605319680,2024-01-03,117.3361185168764167104304310,stop,205,-1.013990812936746163270930009,-0.040417
HLI,2023-12-18,2023-12-19,A,0,121.170000,116.2960619657516950053235915,2024-01-04,116.2285152984964459292335429,stop,205,-1.013858745593524277526591725,-0.040781
HLI,2023-12-18,2023-12-19,C,2.925809822361546499477533960,119.6600000000000000000000000,114.7860619657516950053235915,2024-01-04,114.7193923313540629222637454,stop,205,-1.013678802218894924946783546,-0.041289
HLI,2023-12-18,2023-12-19,X,0,119.630000,114.7560619657516950053235915,2024-01-04,114.6894097558479228625226236,stop,205,-1.013675227184961891451820469,-0.041299
MIR,2023-12-19,2023-12-20,O,34.03014098201263976665046184,10.35511910549343704423918327,9.848230385411977405926658020,2024-01-10,9.843479671284909399459737297,stop,1972,-1.009372301925173127036522604,-0.049409
